"YBL103C"	"YKL112W"	"YDR216W"	"YMR280C"	"YER040W"	"YGR142W"	"YNL036W"	"YML123C"	"YHR136C"	"YDR171W"	"YCR021C"	"YGR043C"	"YHR018C"	"YAL054C"	"YFL014W"	"YOR348C"	"YDL170W"	"YBR054W"	"YCR010C"	"YDR384C"	"YER150W"	"YPL061W"	"YKR075C"	"YLR009W"	"YPL111W"	"YOR388C"	"YJL172W"	"YPL012W"	"YOR100C"	"YMR169C"	"YNR046W"	"YJR110W"	"YMR193W"	"YGL254W"	"YLR174W"	"YER002W"	"YDL018C"	"YIL136W"	"YGR183C"	"YER158C"	"YJR148W"	"YNR064C"	"YGR067C"	"YPL265W"	"YKR056W"	"YCL064C"	"YJL063C"	"YDL160C"	"YIL037C"	"YLR327C"	"YDL091C"	"YHR051W"	"YHL028W"	"YMR229C"	"YOR206W"	"YJR094C"	"YIL155C"	"YJL088W"	"YLL011W"	"YNR028W"	"YDR043C"	"YDR258C"	"YKL071W"	"YNL194C"	"YLR276C"	"YLR438W"	"YNL037C"	"YKR009C"	"YKL015W"	"YGL009C"	"YPR002W"	"YDR361C"	"YLL033W"	"YOR302W"	"YNL270C"	"YFR022W"	"YAL062W"	"YDR523C"	"YPL036W"	"YJL217W"	"YOR056C"	"YBL042C"	"YLR130C"	"YLR267W"	"YHR029C"	"YOL014W"	"YNR053C"	"YLR258W"	"YDR380W"	"YLL034C"	"YDL110C"	"YER067W"	"YLR178C"	"YGL229C"	"YOR032C"	"YHR216W"	"YJL153C"	"YKL040C"	"YHR087W"	"YKL062W"
"YHR051W"	0.000176061090008588	0.000171176457805246	0.000760877147962763	0.000376790835609411	0.000302100976965783	0.00085389320729989	0.000367163929447119	0.000202472175045125	0.000188594796490278	0.00107162389657551	0.00100406806063449	0.000506559366795803	0.000166370944412462	0.000704230488642118	0.00131286615285122	0.00054823818220775	0.000215766546215917	0.000727740299824242	0.000500346842671021	0.000165921468947851	0.00104712031889582	0.00037209351942655	0.000492173351886485	5.91892364348484e-05	0.000110124037352546	0.000983637967179589	0.000419427216285196	0.00019091060082877	0.00121047360240719	0.000643529828167863	6.38534929170738e-05	0.00016940001303447	0.000431099715426631	0.000141893221803184	0.000657689823442248	7.29474265900129e-05	0.000181013067420455	0.001715791805241	0.00738903738714639	0.000637226102609608	0.000256889797960427	0.000120988788951853	0.000528000863361586	0.000344887249910666	4.11897418806128e-05	0.000295185182868301	0.00014850151184949	0.000224470692635519	0.000294263153040024	0.000744333838200401	0.000514604508270798	0.009433027995247	0.000665642366837478	0.000157799719640016	0.000134514011575628	0.00049475442754556	0.00193965098989118	0.000352425630969367	6.9593090636417e-05	0.000186699811594481	0.000489302782230605	0.000622686281478901	0.000167811089179847	0.000503936845129863	8.02492936044611e-05	0.000269421749344915	0.00031115503251938	0.000836253542894558	7.34248312152069e-05	0.00018780358314201	0.000731025951940501	7.77645938494143e-05	6.67711565260128e-05	0.000111541965141645	0.000519253618326052	0.000161352946012821	0.000261953701384622	0.000280646041453746	0.000175257883681394	0.000641293272613073	0.000137993420192038	0.00014517743984995	0.000280078707963707	0.000548892514075119	0.000137755769742685	0.000115768863335609	0.000113752164467551	0.00104280608794692	0.000401578217150547	6.5063930283161e-05	0.000476595347322491	0.000789886790704677	0.000889972455663034	0.000314880359858872	0.000588822733193897	9.96131108665196e-05	0.000502376873573555	0.000126793144083399	0.000623897381027416	0.000960055823701703
"YHL028W"	3.00208214955295e-06	1.09238271609487e-05	3.9063978286875e-05	1.91544009077322e-05	3.80213795134996e-06	2.27107940585901e-05	3.69256109006083e-06	9.27157203892321e-06	5.66403693489669e-06	3.86967210778457e-05	3.09815829193267e-05	7.39933431193198e-06	4.52717480839915e-06	7.80351011999784e-06	2.27579079994695e-05	1.24519236699654e-05	2.75141841816831e-06	2.50393692924186e-05	1.05064747434729e-05	4.42120564389324e-06	2.12465851025991e-05	4.47329867241033e-05	1.29957306870095e-05	1.94972099815454e-06	3.41288492982518e-06	9.01256519173816e-06	1.1456970292137e-05	4.61619275797282e-06	1.01065481170074e-05	9.64044044296754e-06	5.086526967316e-06	3.87078719781853e-06	1.30694199991306e-05	2.5070742072621e-06	8.73329286663602e-06	4.17527887786094e-06	1.94241282523903e-05	1.9155200305819e-05	1.41302564584593e-05	8.88163751524792e-06	8.6096007795883e-06	3.45242524261764e-06	1.63714101669841e-05	1.64838964849237e-05	2.32593354095763e-06	1.45009448900978e-05	9.64645194217594e-06	1.35633018960374e-05	4.28309043170473e-06	2.39496353041821e-05	1.47387062045679e-05	2.68252554409174e-05	0.000467051920130828	8.00893062469587e-06	8.2840617080235e-06	1.39874826897275e-05	1.20106737377792e-05	1.11726277176995e-05	2.04160952994876e-06	1.80127453867473e-05	9.4407800650246e-06	5.54732406096047e-05	3.15173606942603e-06	1.52889794590759e-05	2.69359329715847e-06	5.9220503371112e-06	1.76787815768939e-05	7.71077488675936e-06	1.22318082249569e-06	8.165110612455e-06	1.75334561209824e-05	5.68687311499483e-06	2.33023887429781e-06	3.95732106650083e-06	9.43113458813842e-06	5.62686694038881e-06	1.03181955860797e-05	4.16606134016785e-06	1.38052721885139e-05	1.2089788036727e-05	3.25260486244626e-06	5.82780542534914e-06	1.06498054290474e-05	4.43752883399871e-06	3.33955857433232e-06	5.45375764794106e-06	2.19803809144642e-06	2.13765140659991e-05	3.78171887947339e-06	2.98755712812325e-06	1.07535071052724e-05	3.06177005225555e-05	2.88096882320916e-05	8.75761666085497e-06	8.33235497163006e-06	9.87495703366836e-06	2.00434528493314e-05	2.29606533877999e-06	1.82022054102664e-05	1.69417874215693e-05
"YMR229C"	2.12190577846997e-05	4.25735826320824e-05	3.20133037479506e-05	1.59308062998126e-05	1.40120234032375e-05	3.07867307615194e-05	1.70350214030408e-05	2.48457118368796e-05	2.92392504865044e-05	1.39145559015657e-05	3.01539098892352e-05	1.74189120611812e-05	1.02048591894709e-05	1.92228313106153e-05	1.60679332516983e-05	1.76558345657517e-05	1.2893718907594e-05	2.20368037077674e-05	2.39416329902685e-05	5.82120255249852e-05	1.67071180075906e-05	2.18402489888478e-05	2.41615601954925e-05	0.000218304932638745	1.63348154378838e-05	2.34489485351434e-05	7.66498389071265e-06	0.000117856482460315	2.46872475834026e-05	9.95287585094554e-06	9.94349785930881e-05	1.11922743654554e-05	8.69017433718063e-06	2.52699669499074e-05	1.47057942472245e-05	0.000118227510022928	2.23704303512612e-05	1.00141007472593e-05	1.6539490842336e-05	6.17608104160612e-06	6.03543583992557e-06	1.33522061419248e-05	2.65587207455618e-05	9.92200619106372e-06	0.000155283398042417	3.23044185214501e-05	1.40784030782664e-05	4.02051643004207e-05	2.36379111061922e-05	1.03052598013322e-05	1.13370584321402e-05	1.41935118150542e-05	1.78194524874803e-05	0.000459617844716266	0.0001394689195273	1.47621272746863e-05	1.47786795972567e-05	9.71241829367133e-06	0.000231983812326751	3.2905550599881e-05	1.45473567919103e-05	1.84517383357102e-05	3.06278881357492e-05	2.3694661684322e-05	0.000213606000213198	1.00295266530434e-05	8.46486801655967e-06	2.17300074749153e-05	5.06317104402662e-05	2.20954398307565e-05	9.84402390407161e-06	0.000160376324690668	4.03510445410584e-05	2.17327414798386e-05	1.60751661155674e-05	2.40102162467126e-05	1.51108330119224e-05	3.10081260201068e-05	4.93910941218167e-05	1.81921670633084e-05	0.000104570916456725	2.99981995726166e-05	6.57746476393556e-05	8.32188980010336e-06	1.11564271029203e-05	3.60588998440946e-05	0.00013988868801719	1.46392249960438e-05	1.41124176170579e-05	0.000236890111381462	8.18634713524163e-06	1.68685557043772e-05	8.12836648736983e-06	8.83125909193213e-06	1.27355742786537e-05	8.58463508974395e-05	1.3518731874758e-05	3.53447089620778e-05	2.26903493386076e-05	1.64915787339483e-05
"YOR206W"	9.4904594361259e-06	2.5816309119896e-05	1.89236595891314e-05	9.19673620768725e-06	7.07403138209689e-06	1.4182440112143e-05	1.21307645344122e-05	2.24510183716328e-05	1.45689498873648e-05	7.46803545674134e-06	1.2194329758596e-05	7.03879597080526e-06	3.74022515624816e-06	5.98904718125125e-06	1.39629533327343e-05	6.15485244959716e-06	4.26328714200869e-06	9.47114610690901e-06	5.19577445862319e-06	1.30627632446864e-05	7.04822641366167e-06	1.63469222544877e-05	9.32106091590365e-06	8.63521946171347e-05	5.32924968835708e-06	8.05223689689204e-06	3.58580098234359e-06	3.79936575421931e-05	4.44712342426152e-06	4.73789348991667e-06	2.72166621525474e-05	5.37871226462526e-06	7.43472083044328e-06	9.81387366894453e-06	5.29551906402315e-06	3.33173746273141e-05	7.42355231284727e-06	5.76766154517334e-06	5.16288408947174e-06	2.35941379932384e-06	2.40871671714011e-06	5.95857415339652e-06	4.24591191716754e-06	4.81862796739906e-06	5.21982755949349e-05	2.2747534442446e-05	5.2991221090016e-06	1.10551368162824e-05	6.60289678477846e-06	8.20962562424265e-06	4.74273616584777e-06	5.51221171468135e-06	8.40896393874484e-06	6.3926760972202e-05	0.000316080693513563	7.3444171237623e-06	4.97019900861118e-06	3.0015518511628e-06	8.97600655213151e-05	1.22306326781191e-05	4.94679866638229e-06	1.43136312809315e-05	1.79551416158317e-05	5.9502513668953e-06	7.95992658846127e-05	3.86035487830781e-06	4.84818790459414e-06	4.94174376514458e-06	1.95066844977678e-05	6.9262364425623e-06	6.02102968448267e-06	9.36801229780183e-05	1.84132748326495e-05	5.55090858623825e-06	6.02570048487791e-06	5.7173329313868e-06	5.16625913997876e-06	1.57232567701244e-05	2.90392642314944e-05	4.94507866610857e-06	4.52369595668251e-05	1.86594141250985e-05	2.03678773773755e-05	1.90927868144545e-06	4.48307395350275e-06	1.19071815057279e-05	7.27300757231366e-05	7.60218296658599e-06	4.41839809332314e-06	0.000114953333887079	3.96433653927081e-06	1.13915276899784e-05	5.43134229686624e-06	6.18429166636846e-06	3.25265995995777e-06	1.87592895986043e-05	4.46482030194527e-06	1.84594715120722e-05	1.06024347652216e-05	5.87633351871379e-06
"YJR094C"	0.000338886479477945	0.000212277539506693	0.00211446649694839	0.00106570990593184	0.000655748832915428	0.000743800003436182	0.00031177725045305	0.000335599864269105	0.00015156619014939	0.000641379956993193	0.00129277639287927	0.000514063414842507	0.000146291512104638	0.000236256212979442	0.000575171323892781	0.000532003589320912	0.000583530338759013	0.000518337272245419	0.000273498026653733	0.000150634288641082	0.00101463018589505	0.000191884522722378	0.00166651531046277	0.000152155264237249	5.77874380910965e-05	0.000681684687642491	0.000302144270144191	0.000427223117491027	0.00029192608081571	0.000224097638182358	0.000300819398093995	9.36796307916544e-05	0.00015202840541146	0.000338698426288284	0.000310721687168078	0.000300781432113067	8.32212567300578e-05	0.00063488754991989	0.000595188986236698	0.000572624843379421	0.000271602409622213	0.000226250133228079	0.000778089880198608	0.000115045725501304	7.59327388636168e-05	0.000233959327243326	0.000245508034654845	0.000113503762222581	0.000159044844811032	0.00169381519172728	0.000195605173756657	0.000734844136031661	0.000434535733678081	0.000191779815821773	0.000172092310103347	0.00549897861285563	0.000897293907741094	0.000239453336364605	7.75359648619831e-05	0.000169054706768637	0.00139489740692626	0.000556317345252143	0.000140651684656564	0.000484971338549363	7.1728021519133e-05	0.000166197244730322	0.000283391742000345	0.000324383790474041	0.000174921513182103	0.000178965656084881	0.000382029269841601	0.000495112505610566	5.12174714315818e-05	0.000195655399674877	0.000259452089801005	0.000240644066982419	0.000689890421952451	0.000200212312468377	0.000263358617617592	0.000487513602286916	0.000124806625607275	0.000239599303438049	0.000162268358961431	0.00051995729225485	0.000193731304025272	0.000290313919900666	0.000274202937353826	0.000407649256629693	8.30813861895608e-05	0.000189516933625146	0.000426408258003419	0.00151780430108359	0.000842518636878241	8.25617035782887e-05	0.00120791716068587	7.67474717002815e-05	0.000521157796335186	0.000559373757020306	0.000307956919137019	0.00142978723107517
"YIL155C"	4.43439476661371e-06	4.53433926896123e-06	3.36399578992733e-05	4.04298229345777e-05	1.52830313676248e-05	2.35384903131808e-05	2.37294632537384e-05	5.29481660735732e-06	5.14400430499535e-06	5.14097586145852e-05	2.59778628059214e-05	1.87788477145372e-05	9.31283457804579e-06	2.3239687821484e-05	7.04239535985807e-05	1.68569870021111e-05	8.69360845921883e-06	2.86306376717483e-05	2.13607792913088e-05	7.31051099397588e-06	4.55009568546015e-05	3.42454229459542e-05	1.8513339849911e-05	2.25120619983612e-06	1.03972900444104e-05	3.0003159372433e-05	2.58952409801433e-05	8.71629466854052e-06	3.50689185777337e-05	3.55785104691715e-05	5.78493700921628e-06	7.37913265053813e-06	1.27791730142214e-05	4.32733698849914e-06	2.32829693173376e-05	4.83525739280655e-06	4.68848106085687e-06	7.6600764502445e-05	0.000111429972741421	2.1205913711152e-05	1.74588369253642e-05	3.5769921481441e-06	2.71410755270504e-05	8.00935446637145e-06	1.36298809420695e-06	1.04628069224604e-05	1.47145454876339e-05	7.65497521550488e-06	7.19017003074857e-06	4.56603457307633e-05	1.00900177113026e-05	7.75917062595274e-05	1.19302490920707e-05	6.58930242705374e-06	4.86048542613515e-06	1.07606453691921e-05	0.000462572279534435	1.4346739456773e-05	1.60524595495294e-06	3.4028397401285e-06	2.53940248879116e-05	3.0261456228642e-05	8.89791396418838e-06	1.94900331905533e-05	1.75835207962186e-06	2.31536498350224e-05	4.23041268819526e-05	1.60854421800676e-05	3.39338434704079e-06	5.07300196478737e-06	4.09824164956327e-05	2.01792901327109e-06	2.4184394907827e-06	1.67119690624032e-05	1.6239026191223e-05	7.08881465940473e-06	2.2527250022517e-05	6.99646870163863e-06	8.8756068891092e-06	2.79911999369477e-05	3.77490237267156e-06	3.15916937052268e-06	2.76384948338028e-06	1.59246175265007e-05	5.87147082044267e-06	3.1318668046442e-06	3.06634329148988e-06	3.32332153142873e-05	1.42242794688491e-05	2.18069234829313e-06	4.11277447593419e-05	2.78071716959356e-05	8.12129139793893e-05	1.02640074183954e-05	1.3281846552928e-05	3.41689387510127e-06	2.21047370773807e-05	5.21800725556687e-06	3.72382094675177e-05	2.3294872061687e-05
"YJL088W"	2.81103613094958e-05	3.79767123813387e-06	1.86559633628256e-05	3.1256699772426e-05	4.98388765232115e-05	1.10347196368971e-05	3.33406322352049e-05	1.30987188755986e-05	1.41764591262762e-05	2.69792033049884e-05	1.6994853989659e-05	2.6055797981763e-05	7.40182502462261e-05	2.81651130460901e-05	2.63724397895599e-05	1.51424110159625e-05	3.53711634838104e-05	2.09925593355415e-05	2.38872653217444e-05	9.23812567200344e-06	2.4211297015089e-05	6.30990644251792e-06	1.58037114935765e-05	3.01465546417785e-06	1.37541781684872e-05	1.16219609944696e-05	5.430336782206e-05	6.28855499650198e-06	2.61426881545409e-05	2.11701846937744e-05	5.67929813695768e-06	1.68614104698776e-05	1.14155808873039e-05	1.54212200871497e-05	3.91574996127328e-05	4.15896093354302e-06	5.86531618824278e-06	2.11607269662779e-05	1.29732088916701e-05	1.76563677502154e-05	0.00012723601202481	2.29313191584854e-05	2.21961061465903e-05	2.10775550641019e-05	3.00930020420878e-06	5.0830703267531e-06	6.75976530894184e-06	7.24752111052106e-06	9.23390391054229e-06	3.61779423456063e-05	1.14831657520287e-05	1.45944431284279e-05	1.14809487681401e-05	4.47824154419098e-06	3.03698973033036e-06	1.03377460227675e-05	1.48280785030695e-05	0.000175080739313013	2.50602003455448e-06	4.96759948910004e-06	1.20136567614891e-05	2.98469271736558e-05	1.61452866912089e-05	1.74930693543201e-05	2.38522757731133e-06	2.26988892471116e-05	4.29418561113537e-05	2.00694893859261e-05	1.20601332820755e-05	3.03512191766992e-05	4.53816509449856e-05	2.64648816371034e-06	6.09693974769947e-06	3.5565382270183e-05	1.6235282042648e-05	1.21003930728753e-05	2.43453648187544e-05	1.00778275104275e-05	5.96399899146702e-06	2.03353830338706e-05	5.41178651888164e-06	4.11031165604335e-06	2.78383417939417e-06	5.19826431828833e-05	4.38009379576505e-05	3.56721723050744e-06	3.5894261919699e-06	2.00918168985661e-05	2.6460614303747e-05	1.92013606414881e-06	1.72531560135524e-05	1.43143439653199e-05	4.14530118415731e-05	1.21061138517024e-05	2.36385952669394e-05	4.43762930529015e-06	1.62801171516395e-05	1.05998124011354e-05	2.53180273093276e-05	1.01160145253805e-05
"YLL011W"	6.16556849319621e-06	1.74270220605628e-05	1.20178419701979e-05	1.23706345228171e-05	4.28899438356502e-06	1.06072875262358e-05	1.20214758615242e-05	1.42479782936438e-05	9.82740480667398e-06	4.79348335794968e-06	8.63051012942447e-06	4.29640382304929e-06	4.49849065819034e-06	3.67295641527887e-06	7.66975122168623e-06	3.54457100221076e-06	4.72652968377921e-06	6.21862842562377e-06	3.34334013436716e-06	1.29458000025917e-05	5.15421324038403e-06	9.86956434792593e-06	4.94668266320126e-06	9.77221395940775e-05	5.96771820624487e-06	5.03516325107569e-06	1.65423947670251e-06	6.44040480649722e-05	2.91764529907194e-06	2.66101324560363e-06	3.00430778531283e-05	4.30300413066352e-06	2.95540437273842e-06	8.93740320034609e-06	3.67538110957915e-06	2.88064892679584e-05	5.62538690992375e-06	2.01188902578704e-06	2.86758869733076e-06	1.37622488299053e-06	2.73877727364843e-06	5.09408743495004e-06	3.43363433805049e-06	3.67575598611745e-06	6.76728190849272e-05	9.75322090475161e-06	2.71988215569533e-06	9.90585537005105e-06	4.01831792462574e-06	5.56694632047526e-06	2.14519541722237e-06	3.00189327532387e-06	2.1848055839402e-06	0.00011340555040644	9.55952363997715e-05	3.49135958269124e-06	1.72215957388204e-06	2.60585429287656e-06	0.000185491416840256	7.51644940943472e-06	3.16059255401577e-06	8.1646925197329e-06	1.43498662748046e-05	3.48132861719785e-06	0.000119981103040303	2.89972676533695e-06	4.17407475415989e-06	3.64418899722093e-06	1.64351064596205e-05	9.22864159085576e-06	3.40628765035887e-06	7.43048168899604e-05	2.00392932673778e-05	4.94979160279756e-06	2.96307271534788e-06	3.85555691312685e-06	2.50011567410752e-06	9.40877803203535e-06	2.29488986849525e-05	4.69266355814449e-06	3.11567679960197e-05	1.3983233712125e-05	1.13403870397404e-05	2.2765333497561e-06	6.36535741690704e-06	1.15967297658359e-05	6.92261679853918e-05	3.56508127529272e-06	3.444858829117e-06	7.6867393039398e-05	1.64721706617178e-06	4.13626321042903e-06	3.25737533608175e-06	2.58089322758296e-06	2.61993064575826e-06	1.88810045146124e-05	2.73032206530282e-06	1.55390953436539e-05	5.91260402261946e-06	3.37109588532217e-06
"YNR028W"	5.78642290825224e-06	1.77520810182661e-05	2.08258431341486e-05	1.49310192599363e-05	4.92110814043265e-06	2.2752662424387e-05	6.08965649629024e-06	1.54772457379846e-05	1.66254882553844e-05	1.78525411827711e-05	3.36345565866063e-05	6.14462981010937e-06	6.91423727859594e-06	1.14516461943306e-05	1.24021984915709e-05	8.63054470557809e-06	3.21464595413777e-06	2.13802028213494e-05	7.7556992155965e-06	9.90197198813416e-06	1.18206541520379e-05	4.50622522591662e-05	7.01823733723754e-06	1.6309406081673e-05	6.10757604157587e-06	1.14222264638148e-05	8.79527917877646e-06	1.87619062920739e-05	8.16348679520673e-06	5.45972603757645e-06	1.30804968901167e-05	6.36455378103309e-06	1.24416511324666e-05	4.67237688645221e-06	8.70048570617731e-06	1.36797586873831e-05	2.57989378311072e-05	9.00274285589597e-06	8.94262125272808e-06	4.5823835172118e-06	5.0465014443159e-06	4.82617244802701e-06	1.17393299828358e-05	2.16593843796366e-05	1.12221794910693e-05	3.86206233842311e-05	9.04510526736191e-06	1.75583297601914e-05	9.86591084003931e-06	1.03511758706293e-05	1.19107022008267e-05	1.36326553921322e-05	3.26114409757031e-05	2.68421245743904e-05	2.18126479243185e-05	8.25450685343317e-06	6.20661811279821e-06	8.76140448350353e-06	1.26815413915314e-05	0.000307653145887804	5.31349382705932e-06	2.71938845370415e-05	1.09569632506922e-05	1.05482824811994e-05	1.4114608350342e-05	4.19761118320682e-06	7.55917535921804e-06	1.08208070455057e-05	5.35079319414716e-06	1.45209126675029e-05	8.4201803284753e-06	1.9199001787956e-05	8.19626489027785e-06	4.73207670333741e-06	7.92765777888729e-06	6.31154545395743e-06	4.88866867978683e-06	1.05274399698046e-05	2.48979704653769e-05	9.82356952609149e-06	2.01365794664991e-05	9.07600620478405e-06	1.94836745400516e-05	3.21297670670427e-06	5.13470431566528e-06	1.3260396379279e-05	1.05361142214603e-05	1.62471696502051e-05	6.19399720091974e-06	1.13538441683859e-05	8.02774299677087e-06	2.08322666791883e-05	1.50062935584405e-05	8.55968683252652e-06	5.18005284915859e-06	2.99438739857243e-05	1.77440374233706e-05	6.08287536476744e-06	1.53969057173441e-05	9.25266072106958e-06
"YDR043C"	0.000616501082863332	0.00027776805682237	0.00659896902304871	0.00340817326533518	0.000854231364172464	0.000876960755773429	0.000574179390382625	0.000137653159838581	0.000212014184667939	0.00189315803039029	0.00129370466442863	0.000795353635388854	0.000189434386450556	0.000355397557897404	0.00337875798589883	0.000688262535968905	0.00134883785734156	0.000931436396342427	0.000289792928897654	9.41276172602162e-05	0.00233492461732364	0.000461391560866219	0.00168885844700058	7.34519217415286e-05	8.92789273081081e-05	0.000806630216421136	0.000537617359800037	0.000414242922400939	0.000707515021517478	0.000621977937455733	7.7585456106495e-05	0.000192332680459369	0.000324419280552095	0.000353113216656836	0.000439644511447288	0.000118884386397445	0.000150811724676412	0.000732860710530299	0.00078378799485448	0.00511281512461875	0.000387514154177046	0.000193581829182734	0.00179052851405823	0.00080089145834742	5.91896846430135e-05	0.000116552283271118	0.000107076411583479	0.000174425268587336	0.000108245129195725	0.00229214250051652	0.000475596420902094	0.00103487669367592	0.000421894000250869	0.000221998542566529	0.000124307646955472	0.116258691537369	0.00147100395938104	0.000293357297468604	8.38279597942558e-05	0.000174155694462706	0.688156693922115	0.000905935391543722	0.000511375726002977	0.000318554556033991	0.000112441812951837	0.000385717443429562	0.000415587741286696	0.000546968710764539	0.000318946917011049	0.000220049062285291	0.0010236807650216	0.000125904827466861	0.000129122186651369	0.000166906314653195	0.000284376164023621	0.000177070598937263	0.000461565553113433	0.000164305181117114	0.000119031229012083	0.00327000928182726	0.00018617042908653	9.89371082289554e-05	7.75042469598192e-05	0.000973120791682998	0.000234267818670638	0.000357079174496804	0.00019308571037616	0.00105087051329661	0.000159634016149494	0.000245077268878346	0.000671092948799319	0.00213806132375154	0.0014133827246543	0.000204615484826811	0.0189027236783216	7.35870645775543e-05	0.000439552675817779	0.000469480298596115	0.00103727738333476	0.0116012943014209
"YDR258C"	2.36840961713338e-05	1.49816718807148e-05	4.50677153617918e-05	2.30396329591142e-05	3.88217777140009e-05	4.15133879578215e-05	1.92594448124033e-05	1.75942931248661e-05	1.5703013783318e-05	4.56189384082659e-05	3.27488675064792e-05	3.10400920394392e-05	2.41128139244394e-05	6.09503749145246e-05	3.69826011633544e-05	3.55472026226379e-05	2.21188969810001e-05	3.94824328042383e-05	3.9095295916862e-05	1.72322008748067e-05	2.89736617636143e-05	2.59834836332935e-05	3.89897274025838e-05	9.95152539778191e-06	2.83348291168282e-05	4.28667468316799e-05	4.21101661662081e-05	2.07763022331655e-05	7.30395778021686e-05	4.00791595267218e-05	9.65920526507375e-06	3.99583590572668e-05	0.000116625280497044	1.87612145058764e-05	3.26392939532593e-05	1.3633696442105e-05	3.18397663820892e-05	5.59138661200244e-05	3.73064382430716e-05	7.50393110332464e-05	4.08604925798393e-05	2.82067977998579e-05	2.93227416353804e-05	4.09459138705027e-05	1.26883084214513e-05	3.32191201885836e-05	6.30088446363945e-05	2.30899457680498e-05	2.53211867152693e-05	3.63091388873063e-05	4.01684481133216e-05	3.31301480198434e-05	7.31231437295216e-05	1.09325377133031e-05	1.85848509949287e-05	3.08719035631306e-05	4.01790032266022e-05	3.8330577581127e-05	1.00961249577488e-05	1.97967866987622e-05	4.04656923827485e-05	0.000750800858625094	1.24889685525429e-05	3.2717115965619e-05	1.20674358180189e-05	2.74627136834652e-05	3.98520549611914e-05	3.91562499996024e-05	1.57425581982025e-05	9.31250118754758e-06	6.1755337822283e-05	1.0958501030191e-05	1.28426371332675e-05	1.74178566654858e-05	3.36217684430138e-05	2.86603409111344e-05	2.82281814454978e-05	1.52069101751751e-05	2.08325523820304e-05	6.9887324726143e-05	1.5164159747115e-05	2.19314306390012e-05	1.97839565394885e-05	3.1430662936831e-05	2.10936513439199e-05	1.89955997624529e-05	1.87894637947864e-05	3.66228636378745e-05	3.38736555361977e-05	1.72828619572605e-05	3.79682685845457e-05	5.21093699819101e-05	3.88885349871186e-05	5.55266503400689e-05	4.67319776055885e-05	1.17338261143669e-05	3.68762482391962e-05	1.95218445545096e-05	3.01545168772562e-05	7.63086500523222e-05
"YKL071W"	1.5164450439373e-05	7.54389611805739e-06	1.55766672508225e-05	2.31771779739743e-05	1.80847171352783e-05	1.61221212159938e-05	1.79229035354982e-05	7.62258751695509e-06	8.47458137257882e-06	1.39783963801617e-05	1.00098689641159e-05	1.2414084902011e-05	1.64434247024437e-05	9.63246135075749e-06	2.03697068436922e-05	6.11393544779888e-06	7.97547942904702e-06	7.31952686811908e-06	1.86619186625922e-05	7.36983895802337e-06	1.59298910879893e-05	9.171310161853e-06	1.29105168187241e-05	1.8790355486832e-05	5.85338465043163e-06	1.21449299562609e-05	9.16997407889946e-06	1.58667437700436e-05	8.97545501160303e-06	8.95527432277342e-06	9.2111986123727e-06	1.17833545559287e-05	1.03868085655676e-05	1.48487676102053e-05	1.59369596519385e-05	1.29195801847876e-05	4.98185628949201e-06	9.98563275027391e-06	9.59858229756663e-06	7.95623947738519e-06	1.07744887060189e-05	1.28180886424261e-05	1.07501085369929e-05	5.90318615700971e-06	9.35176229007799e-06	6.24369511213734e-06	5.6047573452342e-06	2.67029902897756e-05	1.01118947477451e-05	1.71339428885876e-05	6.55282394611419e-06	6.86666923830964e-06	3.19446433825891e-06	1.39618612578084e-05	1.79237418815562e-05	5.99235342708634e-06	9.07840105603594e-06	1.59265877715082e-05	1.35488267150164e-05	6.12852931820535e-06	9.06169347144633e-06	9.59303534700838e-06	0.000115974693579521	8.54130207704976e-06	1.44324804853416e-05	5.45489756804658e-06	1.10844373336936e-05	2.20614185490881e-05	2.99910989082415e-05	1.26113715886491e-05	1.5187014934769e-05	1.70733352289791e-05	1.02366470145397e-05	1.75012609786226e-05	9.82736147932518e-06	5.76722946895923e-06	6.03949723839124e-06	1.18547092120697e-05	1.30308197300048e-05	6.22567210441131e-06	1.59804886774472e-05	7.79707461014838e-06	3.64352752840581e-06	1.5936544167414e-05	1.30234539906549e-05	6.82832706458431e-06	2.12637868209264e-05	8.73046523499077e-06	1.14813988413034e-05	9.47188952433929e-06	5.86083928589439e-06	7.65924775536534e-06	1.16912814332535e-05	5.74392679967614e-06	6.58219204614455e-06	7.22922319079244e-06	1.03684001227658e-05	2.71470989224302e-05	1.13784237906887e-05	1.07065809417994e-05
